timestamp,회사명,제목,링크,경력,학력,고용형태,연봉정보,지역,직무분야,마감일
"2024-12-14 03:34:22,817",야놀자,야놀자 클라우드 엔지니어 채용,https://careers.example.com/야놀자/35085,경력무관,대졸이상,프리랜서,"7,074만원 ~ 12,964만원",경기 성남시,"Rust, WebAssembly",2025-01-14
"2024-12-14 03:34:22,978",째깍악어,째깍악어 iOS 개발자 채용,https://careers.example.com/째깍악어/66974,신입,학력무관,인턴,"6,728만원 ~ 13,745만원",경기 분당구,"C++, Unreal Engine",2025-01-06
"2024-12-14 03:34:22,284",마이리얼트립,마이리얼트립 안드로이드 개발자 채용,https://careers.example.com/마이리얼트립/95847,인턴,고졸이상,인턴,"4,985만원 ~ 10,884만원",인천 연수구,"Scala, Akka, Kafka",2025-01-02
"2024-12-14 03:34:22,743",SK플래닛,SK플래닛 블록체인 개발자 채용,https://careers.example.com/sk플래닛/87001,인턴,초대졸이상,파견직,"5,485만원 ~ 14,647만원",제주 제주시,"JavaScript, Vue.js, TypeScript",2024-12-26
"2024-12-14 03:34:22,685",두나무,두나무 안드로이드 개발자 채용,https://careers.example.com/두나무/51887,인턴,대졸이상,계약직,"5,286만원 ~ 14,006만원",대전 유성구,"JavaScript, React, Node.js",2024-12-29
"2024-12-14 03:34:22,308",카카오,카카오 블록체인 개발자 채용,https://careers.example.com/카카오/86863,신입,학력무관,파견직,"5,076만원 ~ 12,183만원",대전 유성구,"C++, Unreal Engine",2025-01-14
"2024-12-14 03:34:22,014",데브시스터즈,데브시스터즈 머신러닝 엔지니어 채용,https://careers.example.com/데브시스터즈/26506,경력무관,고졸이상,파견직,"6,429만원 ~ 14,117만원",부산 해운대구,"Python, TensorFlow, PyTorch",2024-12-28
"2024-12-14 03:34:22,361",NHN,NHN 클라우드 엔지니어 채용,https://careers.example.com/nhn/35990,전문연구요원,학력무관,계약직,"4,313만원 ~ 14,607만원",대전 유성구,"Ruby, Rails, PostgreSQL",2025-01-12
"2024-12-14 03:34:22,675",마이리얼트립,마이리얼트립 안드로이드 개발자 채용,https://careers.example.com/마이리얼트립/89680,신입,고졸이상,인턴,"5,104만원 ~ 10,851만원",서울 마포구,"Go, Docker, Kubernetes",2024-12-27
"2024-12-14 03:34:22,255",데브시스터즈,데브시스터즈 보안 엔지니어 채용,https://careers.example.com/데브시스터즈/50707,신입·경력,대졸이상,파견직,"4,073만원 ~ 12,912만원",경기 판교,"Java, Spring, MySQL",2024-12-23
"2024-12-14 03:34:22,922",토스,토스 게임 클라이언트 개발자 채용,https://careers.example.com/토스/43610,신입·경력,석사이상,프리랜서,"5,883만원 ~ 11,749만원",서울 성동구,"Scala, Akka, Kafka",2024-12-27
"2024-12-14 03:34:22,934",여기어때,여기어때 백엔드 개발자 채용,https://careers.example.com/여기어때/33369,경력,고졸이상,계약직,"4,750만원 ~ 14,062만원",인천 연수구,"JavaScript, Vue.js, TypeScript",2025-01-01
"2024-12-14 03:34:22,403",그린랩스,그린랩스 DevOps 엔지니어 채용,https://careers.example.com/그린랩스/85486,신입,대졸이상,프리랜서,"3,803만원 ~ 10,024만원",부산 해운대구,"C++, Unreal Engine",2024-12-24
"2024-12-14 03:34:22,898",마이리얼트립,마이리얼트립 백엔드 개발자 채용,https://careers.example.com/마이리얼트립/10479,경력무관,초대졸이상,인턴,"3,962만원 ~ 13,479만원",경기 판교,"Swift, iOS, Objective-C",2025-01-04
"2024-12-14 03:34:22,007",여기어때,여기어때 보안 엔지니어 채용,https://careers.example.com/여기어때/86022,인턴,대졸이상,프리랜서,"5,232만원 ~ 10,418만원",서울 성동구,"JavaScript, Vue.js, TypeScript",2025-01-09
"2024-12-14 03:34:23,051",왓챠,왓챠 게임 서버 개발자 채용,https://careers.example.com/왓챠/51082,경력,석사이상,프리랜서,"3,564만원 ~ 11,867만원",서울 마포구,"Rust, WebAssembly",2024-12-30
"2024-12-14 03:34:23,779",두나무,두나무 보안 엔지니어 채용,https://careers.example.com/두나무/38474,신입·경력,석사이상,파견직,"3,704만원 ~ 9,959만원",인천 연수구,"C++, Unreal Engine",2025-01-06
"2024-12-14 03:34:23,877",크래프톤,크래프톤 DevOps 엔지니어 채용,https://careers.example.com/크래프톤/63196,경력무관,대졸이상,파견직,"3,599만원 ~ 14,057만원",제주 제주시,"Python, Django, AWS",2024-12-24
"2024-12-14 03:34:23,568",라인플러스,라인플러스 보안 엔지니어 채용,https://careers.example.com/라인플러스/69746,신입,초대졸이상,인턴,"6,238만원 ~ 11,835만원",대전 유성구,"Python, Django, AWS",2024-12-23
"2024-12-14 03:34:23,655",데브시스터즈,데브시스터즈 데이터 엔지니어 채용,https://careers.example.com/데브시스터즈/34611,경력무관,학력무관,인턴,"4,345만원 ~ 11,036만원",대전 유성구,"Swift, iOS, Objective-C",2025-01-03
"2024-12-14 03:34:23,808",SK플래닛,SK플래닛 DevOps 엔지니어 채용,https://careers.example.com/sk플래닛/91055,경력무관,석사이상,파견직,"4,869만원 ~ 11,409만원",서울 성동구,"Python, TensorFlow, PyTorch",2025-01-07
"2024-12-14 03:34:23,854",마이리얼트립,마이리얼트립 블록체인 개발자 채용,https://careers.example.com/마이리얼트립/57762,경력,석사이상,계약직,"6,689만원 ~ 13,383만원",서울 송파구,"Go, Docker, Kubernetes",2024-12-26
"2024-12-14 03:34:23,765",우아한형제들,우아한형제들 프론트엔드 개발자 채용,https://careers.example.com/우아한형제들/14338,경력무관,학력무관,정규직,"5,073만원 ~ 10,066만원",경기 판교,"Ruby, Rails, PostgreSQL",2024-12-24
"2024-12-14 03:34:23,903",그린랩스,그린랩스 머신러닝 엔지니어 채용,https://careers.example.com/그린랩스/63780,신입·경력,고졸이상,인턴,"6,712만원 ~ 8,903만원",경기 분당구,"Ruby, Rails, PostgreSQL",2024-12-23
"2024-12-14 03:34:23,323",드라마앤컴퍼니,드라마앤컴퍼니 머신러닝 엔지니어 채용,https://careers.example.com/드라마앤컴퍼니/89754,경력무관,박사이상,프리랜서,"7,282만원 ~ 10,383만원",서울 강남구,"Go, Docker, Kubernetes",2024-12-24
"2024-12-14 03:34:23,788",당근마켓,당근마켓 프론트엔드 개발자 채용,https://careers.example.com/당근마켓/44579,전문연구요원,박사이상,계약직,"4,986만원 ~ 11,859만원",부산 해운대구,"Java, Spring, MySQL",2024-12-29
"2024-12-14 03:34:23,563",째깍악어,째깍악어 풀스택 개발자 채용,https://careers.example.com/째깍악어/83494,전문연구요원,초대졸이상,인턴,"7,375만원 ~ 13,656만원",부산 해운대구,"C++, Unreal Engine",2025-01-05
"2024-12-14 03:34:23,719",우아한형제들,우아한형제들 풀스택 개발자 채용,https://careers.example.com/우아한형제들/78057,경력,고졸이상,인턴,"7,160만원 ~ 14,249만원",서울 성동구,"JavaScript, React, Node.js",2025-01-13
"2024-12-14 03:34:23,759",카카오,카카오 보안 엔지니어 채용,https://careers.example.com/카카오/27125,경력무관,대졸이상,프리랜서,"5,210만원 ~ 9,649만원",광주 북구,"Rust, WebAssembly",2025-01-06
"2024-12-14 03:34:23,589",직방,직방 머신러닝 엔지니어 채용,https://careers.example.com/직방/19454,경력무관,석사이상,파견직,"6,850만원 ~ 12,325만원",광주 북구,"JavaScript, Vue.js, TypeScript",2024-12-27
"2024-12-14 03:34:23,142",여기어때,여기어때 게임 서버 개발자 채용,https://careers.example.com/여기어때/59128,경력,대졸이상,파견직,"6,519만원 ~ 11,199만원",서울 성동구,"Kotlin, Android, Firebase",2025-01-10
"2024-12-14 03:34:23,874",NHN,NHN 안드로이드 개발자 채용,https://careers.example.com/nhn/92491,신입·경력,고졸이상,파견직,"3,571만원 ~ 10,877만원",경기 분당구,"JavaScript, React, Node.js",2025-01-05
"2024-12-14 03:34:23,365",마켓컬리,마켓컬리 블록체인 개발자 채용,https://careers.example.com/마켓컬리/74732,신입,학력무관,파견직,"7,100만원 ~ 9,768만원",경기 성남시,"Go, Docker, Kubernetes",2024-12-27
"2024-12-14 03:34:23,301",드라마앤컴퍼니,드라마앤컴퍼니 데이터 엔지니어 채용,https://careers.example.com/드라마앤컴퍼니/76097,경력,석사이상,프리랜서,"3,792만원 ~ 11,919만원",서울 강남구,"Kotlin, Android, Firebase",2024-12-22
"2024-12-14 03:34:23,744",크래프톤,크래프톤 게임 클라이언트 개발자 채용,https://careers.example.com/크래프톤/30569,신입·경력,고졸이상,파견직,"6,137만원 ~ 12,720만원",대전 유성구,"Python, TensorFlow, PyTorch",2024-12-28
"2024-12-14 03:34:23,680",당근마켓,당근마켓 안드로이드 개발자 채용,https://careers.example.com/당근마켓/82128,전문연구요원,대졸이상,프리랜서,"4,793만원 ~ 10,920만원",서울 송파구,"Ruby, Rails, PostgreSQL",2025-01-05
"2024-12-14 03:34:23,211",네이버,네이버 백엔드 개발자 채용,https://careers.example.com/네이버/38526,전문연구요원,학력무관,프리랜서,"4,166만원 ~ 9,156만원",서울 마포구,"Rust, WebAssembly",2024-12-27
"2024-12-14 03:34:23,113",두나무,두나무 시스템 엔지니어 채용,https://careers.example.com/두나무/38748,신입·경력,학력무관,파견직,"7,415만원 ~ 8,961만원",서울 송파구,"Java, Spring, MySQL",2024-12-26
"2024-12-14 03:34:23,439",네이버,네이버 프론트엔드 개발자 채용,https://careers.example.com/네이버/32325,경력무관,학력무관,프리랜서,"4,355만원 ~ 9,002만원",인천 연수구,"JavaScript, Vue.js, TypeScript",2024-12-27
"2024-12-14 03:34:23,365",여기어때,여기어때 백엔드 개발자 채용,https://careers.example.com/여기어때/28972,신입·경력,학력무관,인턴,"5,041만원 ~ 13,567만원",광주 북구,"Ruby, Rails, PostgreSQL",2025-01-14
"2024-12-14 03:34:23,124",빅히트엔터테인먼트,빅히트엔터테인먼트 클라우드 엔지니어 채용,https://careers.example.com/빅히트엔터테인먼트/48905,전문연구요원,초대졸이상,정규직,"6,840만원 ~ 9,386만원",서울 성동구,"Scala, Akka, Kafka",2025-01-11
"2024-12-14 03:34:23,350",브랜디,브랜디 DevOps 엔지니어 채용,https://careers.example.com/브랜디/90786,인턴,학력무관,파견직,"5,893만원 ~ 12,673만원",경기 판교,"Rust, WebAssembly",2024-12-31
"2024-12-14 03:34:23,374",야놀자,야놀자 클라우드 엔지니어 채용,https://careers.example.com/야놀자/52388,신입,학력무관,정규직,"5,163만원 ~ 10,580만원",제주 제주시,"Scala, Akka, Kafka",2025-01-13
"2024-12-14 03:34:23,796",여기어때,여기어때 게임 서버 개발자 채용,https://careers.example.com/여기어때/31500,전문연구요원,학력무관,정규직,"4,780만원 ~ 11,106만원",서울 서초구,"Rust, WebAssembly",2024-12-23
"2024-12-14 03:34:23,711",그린랩스,그린랩스 게임 서버 개발자 채용,https://careers.example.com/그린랩스/51261,인턴,초대졸이상,프리랜서,"3,916만원 ~ 14,224만원",제주 제주시,"Python, Django, AWS",2025-01-01
"2024-12-14 03:34:23,515",카카오,카카오 프론트엔드 개발자 채용,https://careers.example.com/카카오/74680,전문연구요원,고졸이상,파견직,"6,910만원 ~ 14,691만원",경기 분당구,"C++, Unreal Engine",2025-01-01
"2024-12-14 03:34:23,200",라인플러스,라인플러스 보안 엔지니어 채용,https://careers.example.com/라인플러스/49901,인턴,고졸이상,정규직,"7,278만원 ~ 11,048만원",서울 송파구,"Java, Spring, MySQL",2025-01-08
"2024-12-14 03:34:23,966",크래프톤,크래프톤 DevOps 엔지니어 채용,https://careers.example.com/크래프톤/96237,경력,대졸이상,인턴,"5,052만원 ~ 14,875만원",서울 서초구,"C++, Unreal Engine",2025-01-12
"2024-12-14 03:34:23,829",마켓컬리,마켓컬리 머신러닝 엔지니어 채용,https://careers.example.com/마켓컬리/18772,신입,초대졸이상,정규직,"5,813만원 ~ 8,746만원",인천 연수구,"Rust, WebAssembly",2024-12-31
"2024-12-14 03:34:23,210",브랜디,브랜디 iOS 개발자 채용,https://careers.example.com/브랜디/96152,신입,고졸이상,인턴,"6,353만원 ~ 12,769만원",부산 해운대구,"Ruby, Rails, PostgreSQL",2025-01-04
"2024-12-14 03:34:23,520",째깍악어,째깍악어 게임 클라이언트 개발자 채용,https://careers.example.com/째깍악어/59936,신입·경력,박사이상,계약직,"5,153만원 ~ 12,082만원",서울 서초구,"Kotlin, Android, Firebase",2025-01-10
"2024-12-14 03:34:23,471",마이리얼트립,마이리얼트립 시스템 엔지니어 채용,https://careers.example.com/마이리얼트립/16855,경력무관,고졸이상,파견직,"7,128만원 ~ 12,871만원",서울 성동구,"Kotlin, Android, Firebase",2024-12-22
"2024-12-14 03:34:23,062",우아한형제들,우아한형제들 머신러닝 엔지니어 채용,https://careers.example.com/우아한형제들/44102,신입,박사이상,정규직,"7,524만원 ~ 8,823만원",경기 성남시,"Go, Docker, Kubernetes",2025-01-12
"2024-12-14 03:34:23,633",야놀자,야놀자 DevOps 엔지니어 채용,https://careers.example.com/야놀자/91081,신입,박사이상,인턴,"3,956만원 ~ 9,329만원",부산 해운대구,"Ruby, Rails, PostgreSQL",2025-01-13
"2024-12-14 03:34:23,260",네이버,네이버 데이터 엔지니어 채용,https://careers.example.com/네이버/56009,인턴,초대졸이상,정규직,"5,312만원 ~ 12,609만원",인천 연수구,"Python, Django, AWS",2025-01-07
"2024-12-14 03:34:23,228",스마일게이트,스마일게이트 클라우드 엔지니어 채용,https://careers.example.com/스마일게이트/34791,경력무관,초대졸이상,정규직,"4,093만원 ~ 9,077만원",경기 판교,"Kotlin, Android, Firebase",2025-01-11
"2024-12-14 03:34:23,680",째깍악어,째깍악어 블록체인 개발자 채용,https://careers.example.com/째깍악어/32520,신입,대졸이상,프리랜서,"5,214만원 ~ 12,074만원",서울 송파구,"Go, Docker, Kubernetes",2025-01-09
"2024-12-14 03:34:23,732",왓챠,왓챠 머신러닝 엔지니어 채용,https://careers.example.com/왓챠/52503,경력무관,학력무관,파견직,"3,556만원 ~ 14,296만원",서울 서초구,"Go, Docker, Kubernetes",2024-12-30
"2024-12-14 03:34:23,586",직방,직방 백엔드 개발자 채용,https://careers.example.com/직방/11167,신입·경력,고졸이상,계약직,"4,692만원 ~ 11,518만원",서울 마포구,"JavaScript, Vue.js, TypeScript",2025-01-09
"2024-12-14 03:34:23,155",펄어비스,펄어비스 프론트엔드 개발자 채용,https://careers.example.com/펄어비스/38649,신입·경력,고졸이상,계약직,"5,568만원 ~ 12,338만원",부산 해운대구,"Ruby, Rails, PostgreSQL",2025-01-11
"2024-12-14 03:34:23,833",마켓컬리,마켓컬리 백엔드 개발자 채용,https://careers.example.com/마켓컬리/74041,신입·경력,박사이상,정규직,"6,340만원 ~ 9,006만원",서울 성동구,"JavaScript, Vue.js, TypeScript",2025-01-11
"2024-12-14 03:34:23,968",드라마앤컴퍼니,드라마앤컴퍼니 보안 엔지니어 채용,https://careers.example.com/드라마앤컴퍼니/35906,경력무관,석사이상,정규직,"3,714만원 ~ 12,830만원",서울 마포구,"C++, Unreal Engine",2024-12-30
"2024-12-14 03:34:23,053",마이리얼트립,마이리얼트립 안드로이드 개발자 채용,https://careers.example.com/마이리얼트립/22409,경력,박사이상,정규직,"7,444만원 ~ 14,309만원",대전 유성구,"Rust, WebAssembly",2024-12-22
"2024-12-14 03:34:23,630",무신사,무신사 시스템 엔지니어 채용,https://careers.example.com/무신사/12929,신입,대졸이상,파견직,"4,037만원 ~ 8,874만원",광주 북구,"Java, Spring, MySQL",2025-01-05
"2024-12-14 03:34:23,053",우아한형제들,우아한형제들 클라우드 엔지니어 채용,https://careers.example.com/우아한형제들/53122,경력무관,고졸이상,프리랜서,"4,380만원 ~ 8,756만원",대전 유성구,"C++, Unreal Engine",2025-01-03
"2024-12-14 03:34:23,727",직방,직방 클라우드 엔지니어 채용,https://careers.example.com/직방/88771,신입·경력,초대졸이상,인턴,"7,995만원 ~ 13,578만원",경기 성남시,"Go, Docker, Kubernetes",2024-12-28
"2024-12-14 03:34:23,435",야놀자,야놀자 백엔드 개발자 채용,https://careers.example.com/야놀자/97315,전문연구요원,박사이상,인턴,"3,811만원 ~ 12,126만원",광주 북구,"Rust, WebAssembly",2025-01-02
"2024-12-14 03:34:23,636",직방,직방 게임 서버 개발자 채용,https://careers.example.com/직방/48654,신입,학력무관,정규직,"7,029만원 ~ 9,945만원",서울 성동구,"JavaScript, Vue.js, TypeScript",2025-01-02
